6,290,207,305,142,116,328,195, 
186,78,263,128,314,132,49,51, 
68,146,284,368,121,272,260,354, 
260,347,351,85,367,54,123,198, 
29,146,145,78,256,216,397,220, 
90,289,333,192,228,137,56,192, 
53,117,284,3,89,69,176,199, 
197,289,144,139,123,210,181,353, 
346,184,28,242,130,102,386,114, 
93,129,283,244,41,45,76,199, 
196,303,178,368,337,56,315,370, 
126,261,377,181,265,150,4,302, 
249,57,83,287,320,178,140,237, 
321,308,314,213,4,5,362,107, 
25,203,188,289,166,35,307,394, 
219,215,266,198,220,370,82,278, 
262,47,315,70,60,284,40,292, 
380,135,73,68,264,280,362,214, 
216,115,221,121,226,262,34,167, 
237,370,394,228,26,79,13,263, 
383,57,234,130,373,45,388,209, 
94,204,19,42,223,91,161,175, 
349,288,325,234,373,283,105,219, 
198,169,44,198,367,198,337,270, 
299,96,190,364,377,344,272,349, 
382,384,87,53,149,389,141,48, 
173,375,358,163,189,284,67,132, 
145,330,256,240,191,158,111,285, 
254,60,317,3,0,232,64,57, 
340,123,119,17,308,322,346,97, 
49,334,81,172,238,16,282,21, 
48,262,364,387,260,302,6,146, 
77,267,386,56,51,314,354,234, 
183,47,149,9,151,188,240,135, 
121,337,18,50,62,167,27,162, 
143,326,267,280,175,163,357,391, 
21,9,215,304,60,2,57,246, 
80,309,359,44,349,308,19,377, 
82,372,302,120,79,366,69,288, 
20,43,168,192,112,269,323,319, 
308,118,10,171,82,168,280,352, 
257,119,305,309,36,222,184,284, 
219,217,61,115,316,162,67,378, 
78,188,256,101,304,82,23,157, 
158,267,263,381,209,270,11,319, 
40,364,45,349,54,317,164,154, 
207,269,141,42,322,94,58,370, 
25,150,50,295,231,75,233,231, 
120,228,68,357,189,131,72,101, 
30,117,219,206,195,16,381,336, 
54,348,166,85,373,252,271,187, 
117,189,95,206,46,255,362,304, 
305,193,358,155,377,370,191,116, 
155,387,266,258,240,4,313,175, 
80,1,159,305,371,340,134,250, 
36,119,101,84,231,295,253,166, 
128,23,213,93,87,110,77,214, 
376,164,103,92,51,106,371,174, 
6,231,226,259,338,141,224,219, 
305,227,256,370,67,162,51,398, 
105,2,77,280,209,341,106,350, 
256,204,355,340,92,199,312,396, 
80,342,31,348,23,341,5,324, 
142,175,335,9,331,146,130,240, 
26,30,198,34,183,35,329,211, 
37,347,388,236,73,15,244,126, 
94,248,374,205,202,254,225,271, 
288,6,91,178,30,4,313,32, 
116,180,221,396,181,315,256,71, 
380,328,282,207,268,345,250,299, 
28,379,98,209,334,34,391,388, 
366,53,273,330,244,17,320,109, 
218,92,258,293,149,11,132,344, 
198,320,353,87,379,295,202,87, 
316,77,254,264,250,301,295,154, 
65,309,310,112,115,98,82,385, 
316,50,175,86,399,265,37,69, 
162,276,290,50,218,384,5,318, 
252,200,241,66,274,186,165,115, 
114,93,370,31,354,387,284,317, 
351,219,237,314,148,169,74,375, 
139,141,113,41,303,159,343,185, 
89,152,247,3,289,362,393,6, 
32,316,197,36,120,29,208,130, 
26,15,47,391,294,155,258,182, 
147,375,303,104,307,6,4,255, 
10,278,227,7,251,209,44,132, 
78,40,12,82,111,108,131,101, 
50,123,390,73,101,297,22,78, 
5,108,360,169,152,349,42,276, 
165,37,328,219,290,319,19,34, 
75,132,258,238,224,258,333,230, 
36,16,351,253,188,234,282,362, 
103,192,68,15,319,342,262,288, 
108,203,188,258,158,194,360,266, 
102,311,343,312,309,285,297,27, 
108,204,223,314,171,98,362,217, 
61,276,83,92,96,213,254,273, 
84,260,305,7,80,295,358,110, 
367,208,339,241,346,25,298,6, 
147,391,74,274,346,100,86,299, 
10,211,116,122,214,367,232,254, 
