194,341,382,209,358,103,359,338, 
76,259,210,178,92,284,173,85, 
187,280,151,142,277,187,264,327, 
61,325,222,57,258,204,305,257, 
31,90,101,245,243,285,346,329, 
234,113,150,122,363,18,141,291, 
178,44,52,61,225,215,97,200, 
391,357,302,383,236,60,196,95, 
21,23,304,83,42,302,227,204, 
105,154,195,78,226,218,334,8, 
112,200,379,251,12,309,299,397, 
160,8,364,214,63,53,222,143, 
375,336,110,346,78,352,60,167, 
387,366,8,99,289,356,127,195, 
389,105,12,106,294,62,121,266, 
127,358,327,306,109,298,365,82, 
11,185,119,254,80,235,284,88, 
295,54,381,336,51,111,217,89, 
154,44,24,273,256,198,242,167, 
40,250,131,341,333,63,171,75, 
176,18,90,359,312,350,158,205, 
47,308,21,45,235,105,8,158, 
299,309,331,148,263,82,318,160, 
354,289,389,247,154,41,4,273, 
238,347,267,84,36,197,302,130, 
76,180,308,337,107,332,28,169, 
177,83,202,203,36,91,70,349, 
287,57,287,376,351,20,5,162, 
306,179,281,245,193,96,25,261, 
0,138,239,391,29,78,230,398, 
365,105,67,109,260,104,182,146, 
338,19,99,267,270,266,1,98, 
199,122,103,65,19,311,196,349, 
219,200,336,320,316,49,322,13, 
7,315,102,371,310,89,187,346, 
366,298,194,382,326,342,158,282, 
360,101,193,363,86,374,70,381, 
179,75,25,55,318,364,242,219, 
175,129,90,354,124,32,199,212, 
397,387,249,15,148,389,72,156, 
273,216,100,132,172,255,322,320, 
329,220,27,186,96,5,188,119, 
173,375,12,293,141,131,191,367, 
339,320,135,231,45,346,222,252, 
255,220,397,275,265,21,219,98, 
145,375,223,107,237,100,29,283, 
273,156,381,317,208,70,124,72, 
256,120,232,47,33,279,103,153, 
162,284,97,187,384,157,218,103, 
103,303,159,352,132,292,209,97, 
59,333,285,72,295,15,74,135, 
187,270,218,342,264,306,203,217, 
38,126,141,195,347,174,327,288, 
196,94,377,297,228,371,198,125, 
102,95,66,64,177,377,364,205, 
198,320,38,370,334,252,398,111, 
60,142,321,282,100,70,196,390, 
274,328,281,19,345,51,130,391, 
301,378,395,191,144,315,337,151, 
335,259,155,145,377,369,120,187, 
270,350,116,152,32,34,323,273, 
114,6,181,88,354,166,195,36, 
159,350,75,328,101,154,161,165, 
111,285,159,102,366,49,180,354, 
280,117,36,70,69,105,382,330, 
123,274,292,382,317,166,320,281, 
107,142,283,159,14,115,361,371, 
242,254,178,16,386,288,272,79, 
271,61,115,232,79,173,365,17, 
358,162,179,270,52,0,18,19, 
214,51,373,344,212,270,178,53, 
313,394,389,51,389,212,244,155, 
368,16,340,290,302,0,228,312, 
98,333,279,37,163,188,372,389, 
50,187,268,273,343,279,232,110, 
109,313,389,337,245,82,34,336, 
69,217,26,73,91,26,80,16, 
224,198,277,24,45,34,89,193, 
71,70,185,376,118,218,315,292, 
317,261,148,320,303,94,141,175, 
85,192,145,58,98,388,33,142, 
41,371,112,13,232,203,336,60, 
288,303,120,355,205,224,140,37, 
163,366,18,179,335,48,285,63, 
390,323,236,239,239,250,249,372, 
36,135,53,288,54,186,56,1, 
297,121,207,98,17,183,276,50, 
277,106,275,250,215,382,245,84, 
81,268,130,397,69,176,147,309, 
